Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,196093,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,59293.29451,45.89658988,24511.625,61711.6412,176483,6,18954,9477.0,12013.74421,17972,982,195937,39187.4,77171.52158,176483,63,0,0,0,0,72,132,15.29886329,30.59772659,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,76002,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,152982.8162,105.2603879,10857.42857,25490.10235,68426,16,7176,3588.0,4006.467022,6421,755,75976,18994.0,33118.24585,68426,190,0,0,0,0,72,112,39.47264546,65.78774243,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,151,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1377483.444,26490.06623,50.33333333,81.11925378,144,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,13245.03311,13245.03311,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,40,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,391004,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,29736.26868,20.46014875,55857.71429,135816.2248,363019,80,27542,13771.0,18970.26073,27185,357,390909,97727.25,177330.3269,363019,175,0,0,0,0,72,112,7.672555779,12.78759297,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,69289,1,1,41,118,41,41,41.0,0.0,118,118,118.0,0.0,2294.736538,28.86461054,69289.0,0.0,69289,69289,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.43230527,14.43230527,41,118,66.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,100.0,41.0,118.0,20,0,0,0,0,0,0,1,41,1,118,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1889249,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6157.473155,4.763797678,236156.125,667485.3477,1888098,16,812,406.0,371.9381669,669,143,1889233,377846.6,844256.2628,1888098,47,0,0,0,0,72,132,1.587932559,3.175865119,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,291251,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,39920.89298,24.03425224,48541.83333,110377.4418,273439,56,17473,8736.5,11727.36597,17029,444,291091,97030.33333,153013.0586,273439,283,0,0,0,0,72,92,10.30039382,13.73385842,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,714997,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,16261.60669,12.5874654,89374.625,241517.4955,686632,11,714942,357471.0,466700.3751,687478,27464,714986,142997.2,304130.0024,686632,65,0,0,0,0,72,132,4.195821801,8.391643601,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,2965,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,8094.435076,1349.072513,988.3333333,988.5577036,1983,6,2965,988.3333333,988.5577036,1983,6,0,0.0,0.0,0,0,0,0,0,0,80,0,1349.072513,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,365304,4,2,517,0,517,0,129.25,258.5,0,0,0.0,0.0,1415.259619,16.42467643,73060.8,66638.85246,127571,95,365304,121768.0,123985.3429,248102,273,120899,120899.0,0.0,120899,120899,0,0,0,0,136,72,10.94978429,5.474892145,0,517,73.85714286,195.4076325,38184.14286,0,0,0,1,0,0,0,0,0,86.16666667,129.25,0.0,136,0,0,0,0,0,0,4,517,2,0,29200,114,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,57488,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,202250.9045,121.7645422,9581.333333,16000.74564,38783,9,18454,9227.0,12522.86109,18082,372,57479,19159.66667,19308.12351,38783,183,0,0,0,0,72,92,52.18480379,69.57973838,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
55686,4954928,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.26549407,1.210915678,990985.6,2194106.161,4915877,3,0,0.0,0.0,0,0,4928904,1232226.0,2455773.386,4915877,3,0,0,0,0,20,100,0.20181928,1.009096399,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59501,1,1,42,182,42,42,42.0,0.0,182,182,182.0,0.0,3764.642611,33.61288046,59501.0,0.0,59501,59501,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.80644023,16.80644023,42,182,88.66666667,80.82903769,6533.333333,0,0,0,0,0,0,0,0,1,133.0,42.0,182.0,32,0,0,0,0,0,0,1,42,1,182,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62173,11292035,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.188087887,0.531347981,2258407.0,5034112.916,11300000,2,0,0.0,0.0,0,0,11300000,2817675.5,5630676.286,11300000,2,0,0,0,0,20,100,0.088557997,0.442789984,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28346.0,0.0,28346,28346,11300000.0,0.0,11300000,11300000,BENIGN
80,857540,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,13565.54796,9.329010892,122505.7143,323720.2113,856634,5,687,343.5,416.4858941,638,49,857499,214374.75,428172.9328,856634,5,0,0,0,0,72,112,3.498379084,5.830631807,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,800023,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,14540.83195,9.999712508,114289.0,301911.1529,798959,8,740,370.0,328.0975465,602,138,800003,200000.75,399305.6616,798959,8,0,0,0,0,72,112,3.749892191,6.249820318,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,91034929,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2558.396197,128.1156599,0.153787125,7002686.846,23200000.0,84200000,1,89700000,12800000.0,31500000.0,84200000,1,1317024,263404.8,588304.7174,1315796,1,0,0,0,0,172,132,0.087878357,0.065908768,0,5840,777.9333333,1814.694877,3293117.495,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,3.0,0.0,3,3,44900000.0,55600000.0,84200000,5538840,DDoS
53,180,2,2,58,166,29,29,29.0,0.0,83,83,83.0,0.0,1244444.444,22222.22222,60.0,63.85138996,129,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11111.11111,11111.11111,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29.0,83.0,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5831910,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.115289845,0.685881641,1943970.0,3366172.367,5830891,2,5831910,1943970.0,3366172.367,5830891,2,0,0.0,0.0,0,0,0,0,0,0,80,0,0.685881641,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1019.0,0.0,1019,1019,5830891.0,0.0,5830891,5830891,DDoS
60488,171326,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13.0,9.899494937,67899.79338,46.69460561,24475.14286,64335.23747,170373,4,171326,34265.2,76087.06741,170373,4,34,34.0,0.0,34,34,0,0,0,0,144,40,35.0209542,11.6736514,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,204,2,2,64,162,32,32,32.0,0.0,81,81,81.0,0.0,1107843.137,19607.84314,68.0,32.92415527,106,48,48,48.0,0.0,48,48,50,50.0,0.0,50,50,0,0,0,0,80,80,9803.921569,9803.921569,32,81,51.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,64.5,32.0,81.0,80,0,0,0,0,0,0,2,64,2,162,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8101805,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.702878556,0.617146426,2025451.25,4050533.835,8101252,2,8101805,2025451.25,4050533.835,8101252,2,0,0.0,0.0,0,0,0,0,0,0,100,0,0.617146426,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,553.0,0.0,553,553,8101252.0,0.0,8101252,8101252,DDoS
53,174,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,919540.2299,22988.50575,58.0,95.26279442,168,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11494.25287,11494.25287,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
18734,2,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,40,0,1000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,193700,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,60056.78885,41.3009809,27671.42857,72772.80375,192704,4,761,380.5,383.9589822,652,109,193651,48412.75,96194.74041,192704,4,0,0,0,0,72,112,15.48786784,25.81311306,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
60499,36408,8,2,11607,26,5840,0,1450.875,2055.160434,20,6,13.0,9.899494937,319517.6884,274.6649088,4045.333333,11466.95502,34618,29,36408,5201.142857,13102.67093,34910,47,263,263.0,0.0,263,263,0,0,0,0,184,40,219.731927,54.93298176,0,5840,1057.545455,1846.729724,3410410.673,0,0,0,1,0,0,0,0,0,1163.3,1450.875,13.0,184,0,0,0,0,0,0,8,11607,2,26,8192,256,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,64814,3,7,26,11607,20,0,8.666666667,10.26320288,5840,0,1658.142857,2127.59774,179482.8278,154.2876539,7201.555556,21249.64406,63866,3,632,316.0,350.7249635,564,68,64717,10786.16667,26004.65557,63866,3,0,0,0,0,72,152,46.28629617,108.0013577,0,5840,1057.545455,1846.729724,3410410.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,346,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,601156.0694,11560.69364,115.3333333,71.28347167,190,48,48,48.0,0.0,48,48,190,190.0,0.0,190,190,0,0,0,0,40,40,5780.346821,5780.346821,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60921,94,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,127659.5745,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10638.29787,10638.29787,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,71,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35054,1119656,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,32.15273263,5.358788771,223931.2,479186.4686,1080776,3,0,0.0,0.0,0,0,1115021,278755.25,534903.4672,1080776,3,0,0,0,0,20,100,0.893131462,4.465657309,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
36904,73,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41095.89041,36.5,17.67766953,49,24,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,32,64,13698.63014,27397.26027,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,52850,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,4919.583728,75.6859035,17616.66667,30507.76557,52844,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,37.84295175,37.84295175,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,39234,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,764.6429118,127.4404853,9808.5,14619.63991,31241,3,39234,9808.5,14619.63991,31241,3,0,0.0,0.0,0,0,0,0,0,0,100,0,127.4404853,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59835,97639020,7,9,11607,62,7300,0,1658.142857,2588.36605,20,0,6.888888889,5.30199124,119.5116461,0.163868912,6509268.0,21700000.0,84000000,0,97600000,16300000.0,39200000.0,96400000,191,96300000,12000000.0,29400000.0,84000000,0,0,0,0,0,152,192,0.071692649,0.092176263,0,7300,686.7647059,1792.808674,3214162.941,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,40240.0,0.0,40240,40240,48200000.0,50700000.0,84000000,12300000,BENIGN
80,735115,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,15816.57292,9.522319637,122519.1667,292184.5933,718800,45,16081,8040.5,11124.91099,15907,174,735062,245020.6667,410381.7953,718800,189,0,0,0,0,72,92,4.08099413,5.441325507,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,1370947,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7015.588495,62.00093804,16320.79762,106143.5047,952525,0,1370947,34273.675,162788.2815,996357,1,418282,9727.488372,33325.84135,208780,0,0,0,0,0,1328,1424,29.90633482,32.09460322,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,0,1,113.1529412,64.97560976,158.0454545,1328,0,0,0,0,0,0,41,2664,44,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57127,9464093,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.80385104,0.633975173,1892818.6,4212691.848,9428695,3,0,0.0,0.0,0,0,9443752,2360938.0,4711842.349,9428695,3,0,0,0,0,20,100,0.105662529,0.528312644,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35398.0,0.0,35398,35398,9428695.0,0.0,9428695,9428695,BENIGN
80,1786962,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2188.714486,6509.931381,5.03648091,223370.25,631457.5947,1786148,2,560,280.0,391.7371568,557,3,1786943,357388.6,798700.8163,1786148,2,0,0,0,0,72,132,1.67882697,3.35765394,0,4380,1163.3,1911.191138,3652651.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,20632,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2634.749552,563542.0706,387.7471888,2947.428571,7472.354066,19891,48,20149,10074.5,13978.79396,19959,190,20564,5141.0,9912.537415,20007,48,0,0,0,0,72,112,145.4051958,242.341993,0,5840,1291.888889,2226.654017,4957988.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,59,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,203389.8305,33898.30508,59.0,0.0,59,59,59,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0,0,0,40,0,33898.30508,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10010800,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,3.596116195,0.599352699,2002160.0,4475845.061,10000000,1,10000000,2002160.0,4475845.061,10000000,1,0,0.0,0.0,0,0,0,0,0,0,120,0,0.599352699,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2005.0,0.0,2005,2005,10000000.0,0.0,10000000,10000000,DDoS
53,856822,1,1,43,133,43,43,43.0,0.0,133,133,133.0,0.0,205.4102252,2.334207105,856822.0,0.0,856822,856822,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1.167103552,1.167103552,43,133,73.0,51.96152423,2700.0,0,0,0,0,0,0,0,0,1,109.5,43.0,133.0,32,0,0,0,0,0,0,1,43,1,133,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,804486,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,14460.16463,9.944237687,114926.5714,303622.7632,803478,2,844,422.0,569.9280656,825,19,804435,201108.75,401579.6859,803478,2,0,0,0,0,72,112,3.729089133,6.215148554,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,431249,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,69.5653787,11.59422978,107812.25,214529.3051,429606,362,431249,107812.25,214529.3051,429606,362,0,0.0,0.0,0,0,0,0,0,0,100,0,11.59422978,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,90158209,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,129.3614872,0.144190974,7513184.083,25200000.0,87500000,3,89500000,12800000.0,32900000.0,87500000,3,648782,162195.5,323789.1568,647879,4,0,0,0,0,172,112,0.088732907,0.055458067,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2045794.0,0.0,2045794,2045794,87500000.0,0.0,87500000,87500000,DDoS
53,62727,2,2,62,178,31,31,31.0,0.0,89,89,89.0,0.0,3826.103592,63.7683932,20909.0,36211.98625,62723,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,31.8841966,31.8841966,31,89,54.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,67.75,31.0,89.0,64,0,0,0,0,0,0,2,62,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,50206,2,2,102,158,51,51,51.0,0.0,79,79,79.0,0.0,5178.663905,79.67175238,16735.33333,28981.25146,50200,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,39.83587619,39.83587619,51,79,62.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,77.75,51.0,79.0,40,0,0,0,0,0,0,2,102,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,72168457,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,161.5248612,0.180134099,6014038.083,19400000.0,67400000,46,71300000,10200000.0,25300000.0,67400000,245,909281,227320.25,448122.1635,899477,158,0,0,0,0,172,112,0.110851753,0.069282346,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3867124.0,0.0,3867124,3867124,67400000.0,0.0,67400000,67400000,DDoS
80,27735,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2375.523332,419433.9282,324.4997296,3466.875,9389.662438,26701,4,769,384.5,253.8513344,564,205,27720,5544.0,11832.18648,26701,4,0,0,0,0,72,132,108.1665765,216.3331531,0,5840,1163.3,2031.339572,4126340.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7131820,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.206499884,0.701083314,1782955.0,3564579.364,7129824,4,7131820,1782955.0,3564579.364,7129824,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.701083314,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1996.0,0.0,1996,1996,7129824.0,0.0,7129824,7129824,DDoS
80,97611653,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,119.4222169,0.143425499,7508588.692,25800000.0,93400000,1,97400000,13900000.0,35100000.0,93400000,1,219205,43841.0,84482.59923,193816,16,0,0,0,0,172,132,0.081957428,0.061468071,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,3965947.0,0.0,3965947,3965947,93400000.0,0.0,93400000,93400000,DDoS
80,79016875,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,147.6013826,0.164521819,6584739.583,19700000.0,68500000,3,77200000,11000000.0,25600000.0,68500000,246,1865586,466396.5,932120.4072,1864577,3,0,0,0,0,172,112,0.101244196,0.063277623,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4004.0,0.0,4004,4004,38600000.0,42300000.0,68500000,8627761,DDoS
56700,6678713,6,8,12976,50,4380,0,2162.666667,2011.662165,20,0,6.25,6.181770435,1950.375769,2.096212249,513747.1538,1663350.464,6034816,1,6678713,1335742.6,2734772.943,6216938,155,6242862,891837.4286,2268575.725,6034816,1,1,0,0,0,132,184,0.898376678,1.197835571,0,4380,960.0666667,1611.609021,2597283.638,0,1,0,0,1,1,0,0,1,1028.642857,2162.666667,6.25,132,0,0,0,0,0,0,6,12976,8,50,229,256,4,20,182034.0,0.0,182034,182034,6034816.0,0.0,6034816,6034816,BENIGN
58433,74,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,162162.1622,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13513.51351,13513.51351,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,343,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
